id,observed_on,time_observed_at,time_zone,quality_grade,url,image_url,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,place_guess,latitude,longitude,geoprivacy,place_town_name,place_county_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_family_name,taxon_genus_name,taxon_species_name
109385333,3/24/22,2022-03-24 17:17:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109385333,https://inaturalist-open-data.s3.amazonaws.com/photos/190738931/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64737167,-121.9191283,,,Alameda,California Golden Violet,Viola pedunculata,California Golden Violet,Plantae,50825,Violaceae,Viola,Viola pedunculata
109463838,3/25/22,2022-03-25 16:09:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109463838,https://static.inaturalist.org/photos/184497160/medium.jpeg,,1,0,FALSE,"Sunol, CA, USA",37.60690839,-121.8893644,,,Alameda,Fiesta Flower,Pholistoma auritum,Fiesta Flower,Plantae,55437,Boraginaceae,Pholistoma,Pholistoma auritum
109513082,3/20/22,2022-03-20 22:34:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109513082,https://inaturalist-open-data.s3.amazonaws.com/photos/184589432/medium.jpeg,,1,0,FALSE,"Public Restrooms, Sunol, CA 94586, USA",37.61498281,-121.8831278,,,Alameda,California buttercup,Ranunculus californicus,California buttercup,Plantae,52173,Ranunculaceae,Ranunculus,Ranunculus californicus
109513128,3/20/22,2022-03-20 22:34:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109513128,https://inaturalist-open-data.s3.amazonaws.com/photos/184589451/medium.jpeg,,2,0,FALSE,"Public Restrooms, Sunol, CA 94586, USA",37.61498281,-121.8831278,,,Alameda,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
109513203,3/20/22,2022-03-20 22:50:42 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109513203,https://inaturalist-open-data.s3.amazonaws.com/photos/184589541/medium.jpeg,,1,0,FALSE,"Sunol, CA, USA",37.61310172,-121.884875,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
109513221,3/20/22,2022-03-20 22:59:21 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/109513221,https://inaturalist-open-data.s3.amazonaws.com/photos/184589578/medium.jpeg,,1,0,FALSE,"Sunol, CA, USA",37.61346028,-121.8868267,,,Alameda,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
110033949,3/31/22,2022-03-31 20:25:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110033949,https://static.inaturalist.org/photos/185557787/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64322571,-121.9165372,,,Alameda,California buttercup,Ranunculus californicus,California buttercup,Plantae,52173,Ranunculaceae,Ranunculus,Ranunculus californicus
110035272,3/31/22,2022-03-31 20:41:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110035272,https://static.inaturalist.org/photos/185557848/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64808672,-121.9186145,,,Alameda,California poppy,Eschscholzia californica,California poppy,Plantae,48225,Papaveraceae,Eschscholzia,Eschscholzia californica
110035678,3/31/22,2022-03-31 20:47:22 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110035678,https://static.inaturalist.org/photos/185832908/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64794142,-121.9186049,,,Alameda,redmaids,Calandrinia menziesii,redmaids,Plantae,400267,Montiaceae,Calandrinia,Calandrinia menziesii
110106780,4/1/22,2022-04-01 16:36:59 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110106780,https://static.inaturalist.org/photos/185942312/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.622945,-121.9004367,,,Alameda,Ромашка пахучая,Matricaria discoidea,pineapple-weed,Plantae,52992,Asteraceae,Matricaria,Matricaria discoidea
110330281,4/3/22,2022-04-03 21:23:09 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110330281,https://inaturalist-open-data.s3.amazonaws.com/photos/186099504/medium.jpeg,,1,0,FALSE,"Pleasanton Ridge, Sunol, CA 94586, USA",37.61553463,-121.8842229,,,Alameda,Pacific poison oak,Toxicodendron diversilobum,Pacific poison oak,Plantae,51080,Anacardiaceae,Toxicodendron,Toxicodendron diversilobum
110330371,4/3/22,2022-04-03 21:24:30 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110330371,https://inaturalist-open-data.s3.amazonaws.com/photos/186099661/medium.jpeg,,1,0,FALSE,"Pleasanton Ridge, Sunol, CA 94586, USA",37.61547036,-121.8842386,,,Alameda,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
110519934,4/5/22,2022-04-05 21:05:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110519934,https://static.inaturalist.org/photos/186448880/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65663668,-121.917253,,,Alameda,hairy vetch,Vicia villosa,hairy vetch,Plantae,57317,Fabaceae,Vicia,Vicia villosa
110590771,4/6/22,2022-04-06 17:56:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110590771,https://static.inaturalist.org/photos/186583144/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.6585051,-121.916446,,,Alameda,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
110591711,4/6/22,2022-04-06 18:06:45 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110591711,https://static.inaturalist.org/photos/186584850/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65719177,-121.9165609,,,Alameda,White Globe Lily,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
110592512,4/6/22,2022-04-06 18:15:29 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110592512,https://static.inaturalist.org/photos/186590819/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65506976,-121.9166703,,,Alameda,Pacific pea,Lathyrus vestitus,Pacific pea,Plantae,50320,Fabaceae,Lathyrus,Lathyrus vestitus
110596631,4/6/22,2022-04-06 18:57:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110596631,https://static.inaturalist.org/photos/186600736/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65721196,-121.9247413,,Hayward,Alameda,Mediterranean Stork's-bill,Erodium botrys,Mediterranean Stork's-bill,Plantae,57090,Geraniaceae,Erodium,Erodium botrys
110601738,4/6/22,2022-04-06 20:00:53 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110601738,https://static.inaturalist.org/photos/186601622/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65098764,-121.9193227,,,Alameda,Bermuda buttercup,Oxalis pes-caprae,Bermuda buttercup,Plantae,53169,Oxalidaceae,Oxalis,Oxalis pes-caprae
110601905,4/6/22,2022-04-06 20:03:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110601905,https://static.inaturalist.org/photos/186601995/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.6508154,-121.9193474,,,Alameda,miner's lettuce,Claytonia perfoliata,miner's lettuce,Plantae,52994,Montiaceae,Claytonia,Claytonia perfoliata
110603557,4/6/22,2022-04-06 20:22:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110603557,https://static.inaturalist.org/photos/186604855/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65627105,-121.9179576,,,Alameda,Common Yarrow,Achillea millefolium,common yarrow,Plantae,52821,Asteraceae,Achillea,Achillea millefolium
110603680,4/6/22,2022-04-06 20:23:46 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/110603680,https://static.inaturalist.org/photos/186605114/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65636575,-121.9177969,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
110997699,4/10/22,2022-04-10 18:56:21 UTC,Arizona,research,https://www.inaturalist.org/observations/110997699,https://static.inaturalist.org/photos/187330580/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65305,-121.9221883,,Hayward,Alameda,Ithuriel's Spear,Triteleia laxa,Ithuriel's Spear,Plantae,51085,Asparagaceae,Triteleia,Triteleia laxa
110998775,4/10/22,2022-04-10 19:36:22 UTC,Arizona,research,https://www.inaturalist.org/observations/110998775,https://static.inaturalist.org/photos/187332559/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65551667,-121.91758,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
111000170,4/10/22,2022-04-10 19:47:12 UTC,Arizona,research,https://www.inaturalist.org/observations/111000170,https://static.inaturalist.org/photos/187335378/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.6584779,-121.9165355,,,Alameda,scarlet pimpernel,Lysimachia arvensis,scarlet pimpernel,Plantae,791928,Primulaceae,Lysimachia,Lysimachia arvensis
111033883,4/10/22,2022-04-10 21:04:51 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111033883,https://static.inaturalist.org/photos/187393083/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.63144667,-121.9066467,,,Alameda,White Globe Lily,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
111034028,4/10/22,2022-04-10 18:22:56 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111034028,https://static.inaturalist.org/photos/187393183/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65162833,-121.9371117,,Hayward,Alameda,California Golden Violet,Viola pedunculata,California Golden Violet,Plantae,50825,Violaceae,Viola,Viola pedunculata
111034182,4/10/22,2022-04-10 18:19:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111034182,https://static.inaturalist.org/photos/187393552/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65081333,-121.935775,,,Alameda,Menzies' baby blue eyes,Nemophila menziesii,Menzies' baby blue eyes,Plantae,50648,Boraginaceae,Nemophila,Nemophila menziesii
111063344,4/10/22,2022-04-10 18:07:37 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/111063344,https://static.inaturalist.org/photos/187442537/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64502167,-121.9294133,,,Alameda,Großes Wintergrün,Vinca major,greater periwinkle,Plantae,53326,Apocynaceae,Vinca,Vinca major
112187523,4/20/22,2022-04-20 19:45:50 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112187523,https://static.inaturalist.org/photos/189480158/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65738391,-121.9243456,,Hayward,Alameda,Ithuriel's Spear,Triteleia laxa,Ithuriel's Spear,Plantae,51085,Asparagaceae,Triteleia,Triteleia laxa
112192755,4/20/22,2022-04-20 20:27:22 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112192755,https://static.inaturalist.org/photos/189488942/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65894048,-121.9166154,,,Alameda,milk thistle,Silybum marianum,milk thistle,Plantae,52586,Asteraceae,Silybum,Silybum marianum
112194573,4/20/22,2022-04-20 16:02:16 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112194573,https://inaturalist-open-data.s3.amazonaws.com/photos/189492752/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65506333,-121.9167033,,,Alameda,White Globe Lily,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
112298862,4/21/22,2022-04-21 17:22:22 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112298862,https://inaturalist-open-data.s3.amazonaws.com/photos/189678410/medium.jpg,,2,0,FALSE,"Kilkare Rd, Sunol, CA, US",37.61658,-121.9029,,,Alameda,Calochortus albus,Calochortus albus,White Globe Lily,Plantae,51315,Liliaceae,Calochortus,Calochortus albus
112902527,3/24/22,2022-03-24 17:16:25 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112902527,https://inaturalist-open-data.s3.amazonaws.com/photos/190739001/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64761667,-121.91925,,,Alameda,purple needlegrass,Nassella pulchra,purple needlegrass,Plantae,165659,Poaceae,Nassella,Nassella pulchra
112902623,3/24/22,2022-03-24 17:15:07 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/112902623,https://inaturalist-open-data.s3.amazonaws.com/photos/190739215/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.64771333,-121.9193717,,,Alameda,western blue-eyed grass,Sisyrinchium bellum,western blue-eyed grass,Plantae,49918,Iridaceae,Sisyrinchium,Sisyrinchium bellum
115615457,5/5/22,2022-05-05 19:39:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/115615457,https://inaturalist-open-data.s3.amazonaws.com/photos/195125817/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65372525,-121.9208788,,,Alameda,Purple Chinese Houses,Collinsia heterophylla,Purple Chinese Houses,Plantae,47325,Plantaginaceae,Collinsia,Collinsia heterophylla
115832594,5/5/22,2022-05-06 05:35:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/115832594,https://inaturalist-open-data.s3.amazonaws.com/photos/195496344/medium.jpg,Calochortus luteus,2,0,FALSE,"Hayward, CA, USA",37.65692944,-121.9334483,,Hayward,Alameda,Yellow Mariposa Lily,Calochortus luteus,Yellow Mariposa Lily,Plantae,51077,Liliaceae,Calochortus,Calochortus luteus
115832595,5/5/22,2022-05-06 05:56:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/115832595,https://inaturalist-open-data.s3.amazonaws.com/photos/195496349/medium.jpg,wind poppy,1,0,FALSE,"Hayward, CA, USA",37.65563837,-121.9313884,,Hayward,Alameda,wind poppy,Papaver heterophyllum,wind poppy,Plantae,78344,Papaveraceae,Papaver,Papaver heterophyllum
115832596,5/5/22,2022-05-06 06:32:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/115832596,https://inaturalist-open-data.s3.amazonaws.com/photos/195496359/medium.jpg,Oregon oak?,1,0,FALSE,"Hayward, CA, USA",37.65883232,-121.9282128,,,Alameda,Oregon oak,Quercus garryana,Oregon oak,Plantae,68632,Fagaceae,Quercus,Quercus garryana
116356802,5/3/22,2022-05-03 20:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/116356802,https://inaturalist-open-data.s3.amazonaws.com/photos/196405210/medium.jpeg,Pleasanton Ridge,2,0,FALSE,"Sunol, CA, USA",37.64554167,-121.9181583,,,Alameda,slender woolly-marbles,Psilocarphus tenellus,slender woolly-marbles,Plantae,53188,Asteraceae,Psilocarphus,Psilocarphus tenellus
116356940,5/3/22,2022-05-03 19:13:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/116356940,https://inaturalist-open-data.s3.amazonaws.com/photos/196405603/medium.jpeg,Pleasanton Ridge,1,0,FALSE,"Sunol, CA, USA",37.64558056,-121.9196167,,,Alameda,hillside gooseberry,Ribes californicum,hillside gooseberry,Plantae,47129,Grossulariaceae,Ribes,Ribes californicum
116781338,3/11/22,2022-03-11 19:23:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/116781338,https://inaturalist-open-data.s3.amazonaws.com/photos/197159775/medium.jpg,Pleasanton Ridge,1,0,FALSE,"Hayward, CA, USA",37.652525,-121.938625,,Hayward,Alameda,Redberry Buckthorn,Rhamnus crocea,Redberry Buckthorn,Plantae,57243,Rhamnaceae,Rhamnus,Rhamnus crocea
117002198,5/14/22,2022-05-14 17:28:11 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/117002198,https://static.inaturalist.org/photos/197547861/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65998077,-121.9167936,,,Alameda,poison hemlock,Conium maculatum,poison hemlock,Plantae,52998,Apiaceae,Conium,Conium maculatum
117002354,5/14/22,2022-05-14 17:29:05 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/117002354,https://static.inaturalist.org/photos/197548190/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.66001936,-121.9167423,,,Alameda,Kupkówka pospolita,Dactylis glomerata,orchard grass,Plantae,52720,Poaceae,Dactylis,Dactylis glomerata
117184166,5/7/22,2022-05-07 19:47:32 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/117184166,https://static.inaturalist.org/photos/197875390/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Sunol, CA, US",37.61551245,-121.892505,,,Alameda,Marrubio de monte,Marrubium vulgare,White Horehound,Plantae,54605,Lamiaceae,Marrubium,Marrubium vulgare
117404393,5/16/22,2022-05-16 17:53:14 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/117404393,https://inaturalist-open-data.s3.amazonaws.com/photos/198275010/medium.jpeg,,2,0,FALSE,"Sunol, CA, USA",37.59860435,-121.8993274,,,Alameda,Butterfly Mariposa Lily,Calochortus venustus,Butterfly Mariposa Lily,Plantae,53902,Liliaceae,Calochortus,Calochortus venustus
117628875,5/18/22,2022-05-18 18:40:17 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/117628875,https://inaturalist-open-data.s3.amazonaws.com/photos/198676480/medium.jpeg,,2,0,FALSE,"Sunol, CA, USA",37.59728333,-121.8982667,,,Alameda,clay mariposa lily,Calochortus argillosus,clay mariposa lily,Plantae,64330,Liliaceae,Calochortus,Calochortus argillosus
120362011,6/5/22,2022-06-05 17:00:57 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/120362011,https://inaturalist-open-data.s3.amazonaws.com/photos/210601253/medium.jpg,,1,0,FALSE,"N Ridge Trail, Pleasanton, CA, US",37.68709412,-121.9579429,,,Alameda,orange bush monkeyflower,Diplacus aurantiacus,orange bush monkeyflower,Plantae,777371,Phrymaceae,Diplacus,Diplacus aurantiacus
120394551,6/5/22,2022-06-05 17:30:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/120394551,https://static.inaturalist.org/photos/203621334/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65674167,-121.9237583,,Hayward,Alameda,Calochortus luteus,Calochortus luteus,Yellow Mariposa Lily,Plantae,51077,Liliaceae,Calochortus,Calochortus luteus
120700596,6/7/22,2022-06-07 18:12:00 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/120700596,https://static.inaturalist.org/photos/204172939/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65146842,-121.9165685,,,Alameda,Coyote Mint,Monardella villosa,Coyote Mint,Plantae,52181,Lamiaceae,Monardella,Monardella villosa
121018960,6/8/22,2022-06-09 02:40:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/121018960,https://inaturalist-open-data.s3.amazonaws.com/photos/204745345/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Sunol, CA, US",37.62114667,-121.899545,,,Alameda,turkey mullein,Croton setiger,turkey mullein,Plantae,154156,Euphorbiaceae,Croton,Croton setiger
130037070,8/7/22,2022-08-07 16:42:08 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037070,https://static.inaturalist.org/photos/221079111/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.66123333,-121.914575,,,Alameda,field bindweed,Convolvulus arvensis,field bindweed,Plantae,53021,Convolvulaceae,Convolvulus,Convolvulus arvensis
130037211,8/7/22,2022-08-07 16:53:12 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037211,https://static.inaturalist.org/photos/221079271/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.65983333,-121.9174117,,,Alameda,Yellow Star-Thistle,Centaurea solstitialis,Yellow Star-Thistle,Plantae,52588,Asteraceae,Centaurea,Centaurea solstitialis
130037364,8/7/22,2022-08-07 18:20:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037364,https://static.inaturalist.org/photos/221079446/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65087167,-121.9276583,,Hayward,Alameda,Vinegar Weed,Trichostema lanceolatum,Vinegar Weed,Plantae,54875,Lamiaceae,Trichostema,Trichostema lanceolatum
130037421,8/7/22,2022-08-07 18:41:04 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037421,https://static.inaturalist.org/photos/221079601/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65172167,-121.9341583,,,Alameda,California mugwort,Artemisia douglasiana,California mugwort,Plantae,52854,Asteraceae,Artemisia,Artemisia douglasiana
130037580,8/7/22,2022-08-07 19:18:15 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037580,https://static.inaturalist.org/photos/221079927/medium.jpg,,2,0,FALSE,"Pleasanton Ridge Regional Park, Hayward, CA, US",37.65636167,-121.9267883,,Hayward,Alameda,turkey mullein,Croton setiger,turkey mullein,Plantae,154156,Euphorbiaceae,Croton,Croton setiger
130037681,8/7/22,2022-08-07 20:25:55 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/130037681,https://static.inaturalist.org/photos/221080050/medium.jpg,,1,0,FALSE,"Pleasanton Ridge Regional Park, Pleasanton, CA, US",37.66108,-121.916305,,,Alameda,Spanish clover,Acmispon americanus,Spanish clover,Plantae,57049,Fabaceae,Acmispon,Acmispon americanus
134678770,9/11/22,2022-09-11 21:46:18 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/134678770,https://static.inaturalist.org/photos/229603818/medium.jpeg,,1,0,FALSE,North Ridge Trail,37.66445356,-121.9445729,,Hayward,Alameda,Vinegar Weed,Trichostema lanceolatum,Vinegar Weed,Plantae,54875,Lamiaceae,Trichostema,Trichostema lanceolatum
137037399,9/26/22,2022-09-26 17:16:28 UTC,Pacific Time (US & Canada),research,https://www.inaturalist.org/observations/137037399,https://inaturalist-open-data.s3.amazonaws.com/photos/233971315/medium.jpeg,,1,0,FALSE,"Pleasanton, CA 94588, USA",37.66961393,-121.9419665,,,Alameda,Pink Honeysuckle,Lonicera hispidula,Pink Honeysuckle,Plantae,53416,Caprifoliaceae,Lonicera,Lonicera hispidula